area,rooms,bathroom,parking spaces,floor,animal,furniture,total,city_Belo Horizonte,city_Campinas,city_Porto Alegre,city_Rio de Janeiro,city_São Paulo
65,2,2,1,1,0,0,1312,1,0,0,0,0
298,4,4,1,0,1,0,3046,0,0,0,0,1
38,1,1,0,4,0,1,3310,0,0,0,1,0
213,4,4,3,17,1,0,10340,0,0,0,0,1
150,3,2,3,0,1,0,2054,0,0,0,0,1
65,2,1,1,1,1,0,1602,0,0,0,0,1
169,4,4,4,9,1,0,9472,0,0,0,0,1
100,2,3,1,2,1,0,5599,0,0,0,0,1
158,4,4,3,5,1,0,9159,0,0,0,0,1
150,2,2,2,0,1,0,6758,0,0,0,0,1
49,2,1,0,4,1,0,1940,0,0,1,0,0
260,4,4,4,7,1,0,9881,0,0,0,0,1
65,1,1,1,3,1,0,3554,0,0,0,1,0
380,6,5,3,0,0,0,9553,0,0,0,0,1
70,3,1,0,1,1,0,1446,1,0,0,0,0
180,2,1,0,0,1,0,2046,0,1,0,0,0
105,2,1,0,2,1,0,1722,0,0,0,1,0
300,8,3,1,0,1,0,4566,1,0,0,0,0
190,3,3,1,1,1,0,11610,0,0,0,0,1
67,2,2,2,1,1,0,1298,1,0,0,0,0
96,2,2,2,25,0,1,10320,0,0,0,0,1
75,2,2,1,6,1,0,1769,0,0,1,0,0
45,1,1,1,2,1,0,1515,0,1,0,0,0
60,2,1,1,4,1,1,2414,0,0,0,0,1
45,1,1,1,2,0,1,3881,0,0,0,0,1
38,1,1,1,5,0,1,4894,0,0,0,0,1
75,1,1,1,0,0,0,1707,0,0,0,0,1
442,5,6,6,0,1,0,8914,0,0,0,0,1
220,3,3,2,8,0,1,13380,0,0,0,0,1
140,3,1,2,0,0,0,6504,0,0,0,0,1
76,3,2,1,3,1,0,1922,1,0,0,0,0
60,2,1,1,4,1,0,998,0,1,0,0,0
50,1,1,0,0,1,0,1065,0,0,1,0,0
165,4,3,2,0,1,0,5122,0,0,0,0,1
90,1,1,0,0,0,0,1227,0,0,0,0,1
62,2,1,1,6,1,0,1739,0,1,0,0,0
120,3,2,2,0,1,0,3858,0,0,0,0,1
279,4,5,4,0,1,0,4953,1,0,0,0,0
79,3,2,0,9,0,1,4510,0,0,0,1,0
45,1,1,0,4,1,0,1473,0,0,0,1,0
36,1,1,0,6,1,0,1542,0,0,0,1,0
47,1,1,0,10,0,1,1340,0,1,0,0,0
270,4,4,8,0,1,0,3393,0,1,0,0,0
25,1,1,0,3,0,1,1661,1,0,0,0,0
45,2,1,1,14,1,0,1446,0,0,0,0,1
255,4,4,3,2,1,0,13360,0,0,0,0,1
55,1,2,1,4,0,0,1785,0,1,0,0,0
85,3,3,2,3,0,0,6903,0,0,0,0,1
200,3,3,2,4,1,0,3241,1,0,0,0,0
55,2,2,0,4,1,0,1745,0,0,1,0,0
180,5,5,2,15,1,0,4118,0,0,0,0,1
64,2,2,2,51,1,0,2854,0,1,0,0,0
42,2,1,1,2,1,0,1937,0,0,1,0,0
300,3,3,5,0,1,0,6316,0,0,0,0,1
32,1,1,1,22,1,1,4242,0,0,0,0,1
64,2,1,2,3,1,0,2393,0,0,0,0,1
72,2,2,1,9,1,0,2112,0,0,0,0,1
30,1,1,0,20,0,0,1013,0,0,0,1,0
55,2,1,0,1,1,0,1504,0,0,1,0,0
253,3,5,5,9,1,0,11370,0,0,0,0,1
147,3,2,0,9,0,1,5804,0,0,0,0,1
110,3,3,1,7,1,0,6079,0,0,0,0,1
400,4,3,4,0,1,0,5901,0,0,0,0,1
350,5,4,2,0,1,0,5380,0,0,1,0,0
510,5,5,5,0,0,1,12470,0,0,0,0,1
246,3,4,4,9,1,1,14960,0,0,0,0,1
92,3,4,2,1,1,0,3176,0,1,0,0,0
54,2,2,1,6,0,0,2997,0,0,0,0,1
130,3,2,0,12,1,0,5752,0,0,0,0,1
53,2,2,1,7,1,0,2125,0,0,0,1,0
59,2,1,1,10,1,0,2109,0,0,0,0,1
153,3,2,2,0,1,0,10230,1,0,0,0,0
78,2,1,1,1,1,0,1425,0,0,0,0,1
305,3,3,3,8,1,0,10840,0,0,0,0,1
54,1,1,1,9,1,0,2005,0,1,0,0,0
80,2,2,0,2,1,0,1985,0,0,0,0,1
26,1,1,0,6,1,0,1817,0,0,0,0,1
96,2,1,1,8,0,0,3486,0,0,0,0,1
70,3,1,1,1,1,0,1984,0,1,0,0,0
56,2,1,1,11,1,1,3062,0,0,0,0,1
320,5,3,4,0,1,0,5810,1,0,0,0,0
30,1,1,0,0,0,0,874,0,0,0,0,1
45,1,1,0,11,0,0,1353,0,0,0,1,0
101,2,3,1,12,1,0,4712,0,0,0,0,1
220,4,4,2,10,1,0,6293,0,0,0,0,1
60,2,1,0,0,0,0,1263,0,0,0,0,1
62,2,1,1,3,1,0,2228,0,0,0,0,1
65,2,1,1,3,1,0,1915,0,0,0,1,0
111,2,2,1,0,1,0,1373,0,0,1,0,0
140,2,1,2,0,1,0,4882,0,0,0,0,1
17,1,1,0,1,0,1,2477,0,0,0,0,1
90,3,2,2,7,1,0,5095,0,0,0,0,1
40,1,1,0,0,0,0,1451,0,0,0,0,1
70,2,2,0,7,0,1,7079,0,0,0,1,0
370,4,5,5,17,1,1,11860,0,0,0,0,1
48,2,1,1,3,1,0,1422,0,0,1,0,0
130,3,2,1,2,1,0,3403,1,0,0,0,0
150,3,4,3,6,1,0,14440,0,0,0,0,1
190,4,4,3,1,0,0,8524,1,0,0,0,0
250,4,4,0,0,1,0,4005,1,0,0,0,0
78,3,2,2,3,1,0,2385,0,1,0,0,0
160,3,3,2,0,1,0,2545,0,0,0,0,1
100,3,2,1,6,1,0,2964,0,0,0,1,0
298,3,4,3,0,1,1,16210,0,0,0,0,1
140,3,3,1,0,1,0,1686,0,0,1,0,0
78,2,2,2,13,1,0,5006,0,0,0,0,1
47,1,1,1,12,1,0,2159,0,1,0,0,0
80,2,1,2,2,1,1,3600,0,0,0,0,1
60,2,1,1,5,1,0,2245,0,0,0,0,1
52,1,1,0,12,0,1,3400,0,0,0,1,0
75,3,1,1,4,1,0,1439,1,0,0,0,0
45,2,1,1,4,1,1,2901,0,0,0,0,1
26,1,1,0,0,0,0,922,0,0,0,0,1
120,3,2,0,0,1,0,2313,1,0,0,0,0
239,4,4,4,15,1,0,8571,0,0,0,0,1
22,1,1,1,19,0,0,2728,0,0,0,0,1
750,7,6,5,0,1,1,6447,0,0,0,0,1
148,3,2,2,1,1,0,5753,0,0,0,1,0
76,3,1,2,2,1,1,3479,0,0,0,0,1
45,1,1,1,3,1,0,3866,0,0,0,0,1
74,3,2,1,7,1,0,2521,0,1,0,0,0
38,1,1,1,3,1,0,874,0,0,1,0,0
57,1,1,0,10,1,1,6394,0,0,0,0,1
147,3,3,2,7,1,0,4261,0,0,0,0,1
300,4,5,2,6,1,1,12110,0,0,0,0,1
50,2,1,1,3,1,0,1768,0,0,0,0,1
55,1,1,1,10,0,1,4276,0,0,1,0,0
25,1,1,0,1,1,1,1945,0,0,0,1,0
80,3,2,2,6,1,0,5006,0,0,0,0,1
300,2,4,3,7,1,1,7005,1,0,0,0,0
680,4,5,8,0,1,0,8338,0,0,0,0,1
252,4,5,5,18,1,1,17510,0,0,0,0,1
208,3,3,2,2,1,1,9995,0,0,0,0,1
36,1,1,0,7,1,0,1331,0,0,0,1,0
50,2,1,1,3,1,0,1373,1,0,0,0,0
184,5,3,2,3,1,0,3136,1,0,0,0,0
100,2,2,2,0,1,0,5955,0,0,0,0,1
73,2,1,0,1,1,1,1655,0,0,1,0,0
140,3,2,1,5,1,1,3222,0,0,0,1,0
240,3,2,1,5,1,1,10460,0,0,0,1,0
60,2,1,1,2,1,0,2735,0,0,0,0,1
170,3,3,2,9,1,0,6561,0,0,0,0,1
59,2,1,1,4,1,1,2269,0,0,1,0,0
169,3,2,1,7,1,0,4343,0,0,0,1,0
58,1,2,2,2,1,0,1961,0,1,0,0,0
110,2,1,1,2,1,0,1175,0,1,0,0,0
70,2,2,0,0,0,0,1523,0,0,0,0,1
27,1,1,0,2,1,0,1150,0,0,1,0,0
200,3,2,3,3,1,0,5651,0,0,0,0,1
180,3,2,2,10,0,0,9191,0,0,0,1,0
33,1,1,1,5,0,1,2863,0,0,0,0,1
120,2,3,0,0,1,0,7556,0,0,0,0,1
470,5,4,6,0,1,0,7976,0,0,0,0,1
277,3,4,4,0,1,0,3246,0,1,0,0,0
71,3,2,0,1,0,0,1777,0,0,0,1,0
40,1,1,1,0,1,0,1219,0,0,0,0,1
90,2,1,0,9,0,0,5229,0,0,0,0,1
244,3,4,2,0,1,0,5103,0,0,0,0,1
55,1,1,1,2,1,0,1684,0,1,0,0,0
92,3,2,2,13,1,1,4100,0,1,0,0,0
318,5,3,2,0,1,1,4498,0,0,0,0,1
60,2,2,1,7,1,0,2877,0,0,0,0,1
120,3,3,1,3,1,1,2834,1,0,0,0,0
30,1,1,1,18,0,0,4204,0,0,0,0,1
55,1,1,1,2,1,1,7389,0,0,0,0,1
38,1,1,0,5,1,0,1170,0,0,1,0,0
182,3,2,1,6,1,0,11390,0,0,0,0,1
77,2,2,1,21,1,0,3045,0,0,0,1,0
160,3,1,4,0,0,0,3587,0,1,0,0,0
346,4,4,4,6,1,0,9036,0,0,0,0,1
80,2,1,0,8,1,0,2437,0,0,0,1,0
88,3,2,2,1,1,1,2979,0,1,0,0,0
75,2,2,1,8,1,0,3706,0,0,0,1,0
120,3,2,0,3,1,0,5138,0,0,0,1,0
28,1,1,0,12,1,0,1896,0,0,0,1,0
29,1,1,0,5,1,1,2431,0,0,0,0,1
67,3,1,1,3,1,0,1217,1,0,0,0,0
110,3,2,1,1,0,1,7948,0,0,0,0,1
170,3,2,1,12,1,1,7685,0,0,0,0,1
80,2,2,1,0,0,0,1598,0,0,0,0,1
72,2,1,1,4,1,0,2319,0,0,0,0,1
76,1,2,2,6,1,0,5300,1,0,0,0,0
126,2,2,1,2,1,0,5807,0,0,0,1,0
150,1,2,2,24,1,0,6970,0,0,0,0,1
40,1,1,0,9,1,0,1850,0,0,0,1,0
84,3,2,3,8,0,0,5104,0,0,0,0,1
100,4,4,1,0,1,1,5757,0,0,0,1,0
209,3,3,0,4,1,0,7054,0,0,0,0,1
100,3,2,1,2,1,0,2283,1,0,0,0,0
50,2,1,1,3,1,0,1677,0,0,0,0,1
23,1,1,0,4,0,0,2070,0,0,0,1,0
50,1,1,0,0,0,0,1303,0,0,0,0,1
68,1,2,1,11,1,0,5858,0,0,0,0,1
86,2,1,0,0,1,0,1479,0,0,1,0,0
57,2,2,1,8,1,0,1640,0,0,0,0,1
110,2,2,1,6,1,0,4838,1,0,0,0,0
69,2,1,1,3,1,0,2110,0,0,0,0,1
48,1,1,1,1,0,0,1049,0,1,0,0,0
240,3,5,3,14,1,1,15690,0,0,0,0,1
84,3,2,0,3,1,0,1647,1,0,0,0,0
88,2,2,3,20,1,1,7021,0,0,0,0,1
270,3,2,2,15,1,0,12700,0,0,0,0,1
66,2,1,1,5,1,0,2469,0,0,0,1,0
81,3,1,1,7,1,0,2294,0,0,0,1,0
184,4,3,3,2,1,1,6508,0,0,0,0,1
170,3,2,2,0,0,0,3096,0,0,0,0,1
200,3,4,3,18,1,1,9713,0,0,0,0,1
70,2,2,1,7,1,0,2519,0,0,0,0,1
155,4,5,3,15,1,0,8525,1,0,0,0,0
100,3,1,0,0,1,1,3554,0,0,0,0,1
198,1,1,3,2,0,1,12290,0,0,0,0,1
45,2,1,0,5,0,1,3236,0,0,0,0,1
40,1,1,1,8,0,1,7011,0,0,0,0,1
30,1,1,0,2,1,1,1359,0,0,1,0,0
44,1,1,1,5,1,1,3456,0,0,0,0,1
98,3,2,2,12,0,0,5493,0,0,0,0,1
73,3,1,0,1,1,0,1150,1,0,0,0,0
340,4,4,4,15,1,1,11310,0,0,0,0,1
101,3,2,0,3,1,1,2486,0,0,1,0,0
30,1,1,0,11,1,0,2243,0,0,0,1,0
80,1,1,0,0,1,0,1685,0,0,0,0,1
171,3,5,3,16,1,0,12930,0,0,0,0,1
100,3,2,1,1,1,0,2590,0,0,0,0,1
70,2,1,1,9,1,0,3485,0,0,0,0,1
49,1,1,0,1,1,1,3467,0,0,0,0,1
62,2,2,0,1,1,0,1318,1,0,0,0,0
162,4,5,3,16,1,0,5992,0,0,0,0,1
266,4,4,2,4,1,0,7276,0,0,0,1,0
124,3,3,2,2,0,0,4981,0,0,0,0,1
57,3,1,1,4,1,0,1268,1,0,0,0,0
218,3,4,2,6,0,0,10030,0,0,0,0,1
210,4,4,4,5,1,0,17590,0,0,0,0,1
274,3,2,2,1,1,0,3090,0,0,1,0,0
52,2,2,1,2,1,1,2214,0,0,0,0,1
254,4,6,5,14,0,1,13420,0,0,0,0,1
147,3,3,3,13,1,0,5112,0,0,0,0,1
78,2,2,1,2,1,0,1856,0,0,0,1,0
60,2,2,0,0,1,0,1998,0,0,0,0,1
130,3,2,0,6,1,0,4385,0,0,0,1,0
50,1,1,1,21,1,1,3605,0,0,0,0,1
110,3,2,3,11,1,0,4117,0,0,0,0,1
80,2,1,0,2,1,0,3330,0,0,0,1,0
376,5,6,4,13,1,0,18390,0,0,0,0,1
50,2,1,0,12,1,0,1895,0,0,0,0,1
179,3,2,2,5,1,0,12650,0,0,0,0,1
163,3,5,3,20,1,0,11730,0,1,0,0,0
110,3,1,1,8,1,0,3023,0,0,0,1,0
330,6,4,3,0,1,0,14350,0,0,0,0,1
35,1,1,0,18,1,0,2124,0,0,0,0,1
96,3,3,2,4,0,0,5033,0,1,0,0,0
90,2,3,0,0,1,0,2124,1,0,0,0,0
45,1,1,0,0,1,0,1599,0,0,0,0,1
130,3,1,1,0,1,0,5685,0,0,0,0,1
77,2,1,0,5,1,0,1980,0,0,0,1,0
35,1,1,1,2,1,0,3573,0,0,0,0,1
280,3,4,4,14,0,1,17000,0,0,0,0,1
344,4,4,3,0,0,0,3679,1,0,0,0,0
140,4,2,2,3,1,0,3124,1,0,0,0,0
95,3,4,1,9,1,0,4251,1,0,0,0,0
55,2,1,1,1,1,0,1216,0,1,0,0,0
50,2,1,2,6,1,0,1191,1,0,0,0,0
200,4,5,4,16,1,0,13880,0,0,0,0,1
50,1,1,1,2,1,0,3054,0,0,0,0,1
200,4,2,3,0,1,1,4568,0,0,0,0,1
67,2,2,1,1,1,0,4381,0,0,0,0,1
62,3,2,1,8,0,0,2376,0,0,0,0,1
50,1,1,0,2,1,1,2331,0,0,0,1,0
77,2,2,2,3,1,0,2987,0,0,1,0,0
220,3,3,2,13,1,0,5174,0,0,0,0,1
253,4,5,3,1,1,0,6252,0,0,0,0,1
500,4,4,3,0,1,0,9136,0,0,0,0,1
35,1,1,0,6,1,0,1292,0,0,0,0,1
325,4,3,2,3,1,0,14220,0,0,0,0,1
28,1,1,0,4,1,0,977,0,0,1,0,0
76,2,2,1,9,1,1,5007,0,0,0,1,0
70,2,1,1,7,1,0,1865,0,0,0,0,1
120,3,4,2,5,1,1,4933,0,0,0,0,1
180,3,3,0,0,1,0,2729,0,0,0,1,0
350,4,3,4,0,1,0,6834,0,0,0,0,1
60,1,1,0,2,1,0,1003,0,0,1,0,0
87,2,2,2,19,1,0,3640,0,0,1,0,0
80,3,1,0,0,0,0,3215,0,0,0,0,1
90,3,1,0,0,1,0,2807,0,0,0,0,1
200,4,3,8,0,1,0,10750,0,0,0,0,1
100,3,1,2,1,1,0,6661,0,0,0,1,0
50,2,2,0,1,0,0,1163,0,0,0,0,1
800,4,7,8,0,1,0,13850,0,0,0,0,1
75,1,2,2,19,1,0,3945,0,0,0,0,1
213,3,2,0,9,1,0,5872,0,0,0,0,1
70,2,2,1,0,1,0,1777,0,0,0,0,1
55,2,1,0,2,1,0,1344,0,0,1,0,0
264,3,3,2,16,1,1,8513,0,0,0,0,1
66,2,1,1,1,0,0,2005,1,0,0,0,0
269,4,5,0,12,1,0,9128,0,1,0,0,0
50,2,1,1,5,1,1,2053,0,0,0,1,0
400,4,5,5,0,1,0,12050,0,0,0,0,1
38,1,1,0,3,0,0,1937,0,0,0,0,1
50,2,1,0,5,1,1,2334,0,0,0,1,0
84,1,1,1,1,0,0,3707,0,0,0,0,1
40,1,1,1,1,0,1,1606,0,1,0,0,0
90,2,2,0,1,1,1,3561,0,0,0,0,1
50,1,1,0,2,0,0,1822,0,0,1,0,0
220,3,4,1,6,1,0,14170,0,0,0,0,1
106,3,3,1,2,1,0,3852,0,0,0,0,1
65,2,1,2,7,1,0,2970,0,0,0,0,1
70,2,1,1,2,1,0,1379,0,0,1,0,0
260,2,3,4,0,1,0,5725,0,0,0,0,1
60,2,1,1,3,1,0,1192,0,1,0,0,0
80,2,2,0,3,1,0,1742,0,0,0,1,0
132,3,2,3,0,1,0,2597,0,0,0,0,1
85,2,2,2,7,0,0,8609,0,0,0,0,1
600,4,6,6,0,1,0,14770,0,0,0,0,1
87,2,2,1,5,1,0,5230,0,0,0,0,1
78,3,1,2,7,1,1,3860,0,0,0,0,1
188,3,3,3,4,1,1,10740,0,0,0,0,1
38,1,1,1,3,1,0,1892,0,0,0,1,0
209,4,4,5,10,1,1,13920,0,0,0,0,1
280,4,5,4,14,1,0,17370,0,0,0,0,1
68,2,1,0,0,1,0,1052,1,0,0,0,0
46,1,1,0,5,1,0,1315,0,0,1,0,0
63,2,1,2,6,1,1,3583,0,0,1,0,0
220,3,3,3,0,1,0,4080,0,0,0,0,1
150,3,4,2,0,1,0,3088,0,0,0,0,1
98,2,2,2,29,1,0,10510,0,0,0,0,1
119,3,3,2,7,1,0,4368,0,0,0,1,0
40,1,1,0,2,0,0,1044,0,0,1,0,0
110,3,1,1,2,1,0,3273,0,0,1,0,0
75,2,1,1,5,0,0,2774,0,0,0,0,1
50,2,1,1,7,0,0,1867,0,0,0,0,1
152,4,2,1,7,1,1,5847,0,0,0,1,0
330,4,2,8,0,0,0,4449,0,0,0,0,1
251,3,2,2,0,1,0,3788,0,0,0,0,1
120,3,3,2,6,1,0,4859,0,0,0,1,0
64,1,2,2,15,1,0,2910,0,0,0,0,1
180,3,2,1,3,0,0,3455,0,0,1,0,0
61,3,1,1,2,1,0,1905,1,0,0,0,0
62,2,1,0,2,1,0,1266,0,1,0,0,0
35,1,1,1,1,0,1,3999,0,0,0,0,1
60,2,1,1,2,1,0,1598,1,0,0,0,0
58,1,2,2,2,1,0,2683,0,0,1,0,0
146,3,5,2,8,1,0,8208,0,0,0,0,1
176,3,4,3,4,1,0,8958,0,0,0,0,1
220,6,2,2,0,1,0,3780,0,0,0,0,1
47,2,1,1,4,0,0,1568,1,0,0,0,0
103,3,2,0,14,1,0,3177,0,0,0,0,1
600,7,6,2,0,0,1,10220,0,0,0,1,0
200,4,5,3,0,1,0,6450,0,0,0,1,0
34,1,1,0,10,1,0,1775,0,0,0,0,1
95,2,1,1,0,1,0,2944,0,0,0,0,1
215,4,4,2,16,0,1,9594,0,0,0,0,1
60,2,1,1,3,0,0,1864,0,0,0,1,0
145,3,2,1,3,1,0,13120,0,0,0,1,0
102,3,2,2,0,1,0,1625,0,0,0,0,1
44,1,1,1,19,1,1,4156,0,0,0,0,1
90,2,2,0,3,1,0,6104,0,0,0,0,1
180,4,3,1,4,1,1,6876,0,0,0,0,1
123,3,3,1,2,0,0,3044,0,0,1,0,0
54,2,2,1,8,0,0,3213,0,0,0,0,1
50,1,1,1,6,1,1,2895,0,0,0,0,1
100,2,1,1,0,1,0,1800,0,0,0,0,1
36,1,1,1,17,1,0,1478,0,0,1,0,0
92,1,2,1,6,1,0,3875,0,0,0,0,1
68,2,2,1,7,1,0,2605,0,0,0,0,1
94,3,3,3,4,1,1,6237,0,0,0,0,1
60,2,2,0,0,1,0,1320,0,0,0,0,1
321,5,3,5,0,1,0,15450,0,0,0,0,1
116,3,4,2,1,1,1,5605,0,0,0,0,1
40,1,1,0,0,0,0,1026,0,0,0,0,1
100,3,2,2,0,1,0,2426,0,0,1,0,0
70,2,1,0,0,1,0,1483,0,0,0,0,1
48,1,1,1,2,1,1,2323,0,0,0,0,1
115,3,5,2,10,1,0,9414,0,0,0,0,1
90,1,1,1,12,1,0,4557,0,0,0,0,1
89,2,2,1,2,1,0,3886,0,0,0,1,0
30,1,1,0,3,1,0,1544,0,0,1,0,0
39,1,1,0,11,1,0,962,0,0,1,0,0
42,1,1,1,27,0,1,5977,0,0,0,0,1
400,4,5,5,0,1,0,7659,0,0,0,0,1
47,1,2,1,2,1,1,3147,0,0,0,0,1
124,2,2,2,0,1,1,7403,0,0,0,0,1
120,3,2,3,0,1,0,2414,0,1,0,0,0
270,3,2,4,0,1,0,7765,0,0,0,0,1
108,3,2,1,10,1,0,4942,0,0,0,0,1
128,3,4,4,13,0,1,10000,0,0,0,0,1
179,4,2,0,9,1,0,5164,0,0,0,1,0
140,4,2,2,3,1,0,3041,1,0,0,0,0
27,1,1,0,1,0,1,1517,1,0,0,0,0
250,3,4,2,16,1,0,9894,0,0,0,0,1
350,4,3,3,0,1,1,4688,0,0,1,0,0
208,3,2,2,3,1,0,7364,0,0,0,0,1
80,3,1,0,0,0,0,2312,0,0,0,0,1
34,1,1,1,4,1,0,3805,0,0,0,0,1
150,4,3,0,2,1,0,3162,0,0,0,0,1
127,3,3,2,17,0,1,9285,0,0,0,0,1
296,4,5,2,0,1,0,9628,0,0,0,0,1
61,1,1,0,1,0,1,3172,0,0,0,0,1
375,4,4,3,19,1,1,12530,0,0,0,0,1
370,5,4,3,0,1,0,15500,0,0,0,0,1
30,1,1,0,2,1,1,1611,0,0,1,0,0
480,5,7,5,19,1,0,18510,0,0,0,0,1
33,1,1,1,18,0,1,5045,0,0,0,0,1
84,3,1,0,1,0,0,4249,0,0,0,1,0
340,8,5,4,0,1,0,8506,0,0,0,0,1
97,3,3,3,5,1,0,4058,0,0,1,0,0
110,3,2,1,8,1,0,4211,0,0,0,1,0
77,3,3,2,2,1,1,3546,1,0,0,0,0
105,3,2,1,4,1,0,4381,0,0,0,1,0
33,1,1,1,1,0,1,2103,0,0,0,0,1
25,1,1,0,5,1,0,2406,0,0,0,0,1
130,2,2,2,0,1,1,4559,0,0,0,0,1
480,4,7,5,0,1,0,8863,0,0,0,0,1
240,3,3,3,11,1,1,14330,0,0,0,0,1
80,2,2,1,8,1,0,3593,0,0,0,1,0
50,2,1,2,1,0,0,2817,0,0,0,0,1
32,1,1,0,9,0,0,1414,1,0,0,0,0
48,2,1,1,2,1,0,1601,1,0,0,0,0
90,3,3,1,0,1,0,2651,0,0,0,0,1
30,1,1,0,14,1,1,1954,0,0,0,1,0
75,2,2,1,4,1,0,3464,0,0,1,0,0
59,2,2,1,2,1,0,2010,0,0,1,0,0
140,4,3,2,2,1,0,4359,0,1,0,0,0
100,2,1,1,11,1,0,5344,0,0,0,0,1
23,1,1,0,0,0,1,1003,0,1,0,0,0
124,3,2,1,4,0,1,4144,0,0,0,0,1
84,2,3,2,32,0,1,9908,0,0,0,0,1
69,2,2,1,21,1,0,4859,0,0,0,0,1
100,3,1,0,0,1,0,2249,1,0,0,0,0
70,1,2,1,3,1,0,5211,0,0,0,0,1
88,3,2,1,3,1,0,1628,1,0,0,0,0
465,7,7,2,0,1,1,15680,1,0,0,0,0
90,3,2,2,1,1,0,4899,0,0,0,0,1
120,3,3,1,5,1,0,4884,0,0,0,0,1
277,3,4,2,17,1,0,11530,0,0,0,0,1
270,4,6,3,0,1,0,5745,0,0,0,0,1
216,3,2,1,23,1,0,5423,0,0,1,0,0
150,1,2,0,0,1,0,1219,0,1,0,0,0
360,4,7,5,7,1,0,10450,0,0,0,0,1
110,2,4,2,5,1,0,3639,1,0,0,0,0
50,2,1,1,3,1,1,1669,0,0,1,0,0
98,2,2,2,24,1,1,9646,0,0,0,0,1
190,3,3,3,4,0,1,7731,0,0,0,0,1
35,1,1,1,9,1,0,2861,0,0,0,0,1
350,3,5,3,0,1,0,13430,0,0,0,0,1
213,4,5,4,18,1,0,15010,0,0,0,0,1
100,3,2,1,7,0,0,4329,0,0,0,1,0
77,2,1,1,2,1,1,1502,1,0,0,0,0
217,3,4,4,17,1,1,17990,0,0,0,0,1
218,4,4,3,10,1,1,11960,0,0,0,0,1
31,2,1,0,2,1,0,1054,0,0,0,0,1
40,1,2,0,7,1,0,2377,0,0,0,1,0
48,1,1,1,12,1,1,4765,0,0,0,0,1
55,1,1,0,0,1,0,1560,0,0,0,0,1
270,3,3,3,0,1,0,10160,0,0,0,0,1
80,2,3,1,12,1,1,5408,0,0,0,1,0
50,1,1,0,0,1,0,1874,0,0,0,1,0
38,2,1,0,5,1,1,3868,0,0,0,0,1
320,4,5,4,6,0,0,9487,1,0,0,0,0
500,3,6,0,0,1,0,8164,0,0,0,0,1
110,3,3,0,0,1,0,2694,0,0,0,1,0
300,3,3,2,0,1,0,11430,0,0,0,0,1
58,2,2,1,12,0,1,4457,0,0,0,0,1
139,4,4,8,0,1,0,3818,0,0,0,0,1
210,4,5,2,2,1,0,11250,0,0,0,1,0
50,2,1,1,5,1,0,1386,0,0,1,0,0
70,1,1,2,9,1,1,9781,0,0,0,0,1
36,1,1,0,4,1,0,1455,0,0,0,0,1
48,1,1,0,0,1,0,1114,0,0,0,0,1
92,3,2,1,1,1,0,1842,1,0,0,0,0
189,3,2,0,3,1,0,6381,0,0,0,1,0
38,1,1,1,9,1,0,2929,0,0,1,0,0
351,3,4,2,17,0,1,13210,0,0,0,0,1
64,2,1,1,4,1,0,3505,0,0,0,1,0
31,1,1,1,11,1,0,2984,0,0,0,0,1
90,3,2,2,3,1,0,3699,0,0,0,0,1
40,1,1,0,6,1,0,4385,0,0,0,0,1
64,3,1,1,5,1,0,2077,0,0,0,0,1
190,3,4,3,1,1,0,8195,0,0,0,0,1
400,3,3,4,0,1,0,14510,0,0,0,0,1
180,4,5,3,4,1,0,12050,0,0,0,1,0
73,1,1,0,8,1,1,3960,0,0,0,0,1
64,2,2,2,4,1,0,3112,0,0,0,0,1
65,3,1,1,6,1,0,3114,0,0,0,0,1
400,4,5,4,7,1,0,17550,0,0,0,0,1
48,2,1,1,6,0,1,6130,0,0,0,0,1
40,1,1,1,14,0,0,2384,0,0,0,0,1
61,2,1,0,3,0,0,1867,0,0,1,0,0
85,2,1,0,1,1,0,2240,0,0,0,1,0
235,4,3,1,0,1,0,12760,1,0,0,0,0
347,4,5,4,5,1,1,17150,0,0,0,0,1
25,1,1,0,2,1,0,797,0,0,0,1,0
85,2,2,1,2,1,0,5150,0,0,0,1,0
103,3,3,2,3,1,1,8341,0,0,0,0,1
159,3,3,2,0,0,0,3575,0,0,0,0,1
42,1,1,1,9,1,0,4371,0,0,0,0,1
100,3,2,1,12,1,0,2653,0,0,0,0,1
111,1,2,2,9,1,0,9968,0,0,0,0,1
40,1,1,1,2,1,1,1845,0,0,1,0,0
92,3,2,3,1,1,1,3309,0,1,0,0,0
480,5,6,4,3,1,0,12940,0,0,0,1,0
55,2,2,2,3,1,0,2874,1,0,0,0,0
24,1,1,1,7,0,0,1373,1,0,0,0,0
50,1,1,1,0,0,0,1216,0,0,0,0,1
80,2,1,0,9,1,0,2279,0,0,0,1,0
230,3,2,0,1,1,0,3032,0,0,0,0,1
72,2,1,0,1,1,0,1485,0,0,1,0,0
90,2,1,0,1,1,0,1750,0,0,1,0,0
140,3,2,1,6,0,0,4511,0,0,0,0,1
23,1,1,1,7,1,0,1594,1,0,0,0,0
46,1,1,0,2,1,0,1142,0,0,1,0,0
70,1,1,1,2,1,1,2846,0,1,0,0,0
150,5,3,0,0,1,0,3404,1,0,0,0,0
55,1,1,0,5,1,0,997,0,1,0,0,0
40,1,1,0,0,0,0,2141,0,0,0,0,1
91,2,1,1,1,1,0,2478,0,0,0,0,1
140,2,1,3,0,1,0,2732,0,0,0,0,1
